Image,Angle (degrees)
grayscale_Img000803.tif,15.24
grayscale_Img000804.tif,14.08
grayscale_Img000805.tif,13.79
grayscale_Img000806.tif,13.19
grayscale_Img000807.tif,13.19
grayscale_Img000808.tif,12.9
grayscale_Img000809.tif,13.64
grayscale_Img000810.tif,12.91
grayscale_Img000811.tif,12.91
grayscale_Img000812.tif,13.79
grayscale_Img000813.tif,14.06
grayscale_Img000814.tif,14.65
grayscale_Img000815.tif,14.33
grayscale_Img000816.tif,14.78
grayscale_Img000817.tif,14.93
grayscale_Img000818.tif,14.18
grayscale_Img000819.tif,14.36
grayscale_Img000820.tif,14.21
grayscale_Img000821.tif,14.51
grayscale_Img000822.tif,14.95
grayscale_Img000823.tif,14.8
grayscale_Img000824.tif,15.12
grayscale_Img000825.tif,15.27
grayscale_Img000826.tif,15.26
grayscale_Img000827.tif,15.09
grayscale_Img000828.tif,16.1
grayscale_Img000829.tif,16.39
grayscale_Img000830.tif,17.71
grayscale_Img000831.tif,16.05
grayscale_Img000832.tif,15.97
grayscale_Img000833.tif,16.11
grayscale_Img000834.tif,15.99
grayscale_Img000835.tif,15.98
grayscale_Img000836.tif,16.27
grayscale_Img000837.tif,16.7
grayscale_Img000838.tif,17.46
grayscale_Img000839.tif,18.03
grayscale_Img000840.tif,17.74
grayscale_Img000841.tif,18.18
grayscale_Img000842.tif,13.63
grayscale_Img000843.tif,14.79
grayscale_Img000844.tif,15.1
grayscale_Img000845.tif,14.51
grayscale_Img000846.tif,13.79
grayscale_Img000847.tif,13.49
grayscale_Img000848.tif,13.35
grayscale_Img000849.tif,13.79
grayscale_Img000850.tif,14.09
grayscale_Img000851.tif,15.27
grayscale_Img000852.tif,15.11
grayscale_Img000853.tif,15.12
grayscale_Img000854.tif,15.56
grayscale_Img000855.tif,15.85
grayscale_Img000856.tif,15.27
grayscale_Img000857.tif,14.55
grayscale_Img000858.tif,15.27
grayscale_Img000859.tif,15.87
grayscale_Img000860.tif,15.73
grayscale_Img000861.tif,15.57
grayscale_Img000862.tif,14.68
grayscale_Img000863.tif,14.55
grayscale_Img000864.tif,14.54
grayscale_Img000865.tif,15.12
grayscale_Img000866.tif,15.56
grayscale_Img000867.tif,15.56
grayscale_Img000868.tif,15.72
grayscale_Img000869.tif,16.0
grayscale_Img000870.tif,16.59
grayscale_Img000871.tif,15.67
grayscale_Img000872.tif,15.96
grayscale_Img000873.tif,15.66
grayscale_Img000874.tif,14.79
grayscale_Img000875.tif,14.95
grayscale_Img000876.tif,13.78
grayscale_Img000877.tif,13.79
grayscale_Img000878.tif,14.08
grayscale_Img000879.tif,14.67
grayscale_Img000880.tif,14.53
grayscale_Img000881.tif,14.37
grayscale_Img000882.tif,13.49
grayscale_Img000883.tif,12.88
grayscale_Img000884.tif,13.47
grayscale_Img000885.tif,14.22
grayscale_Img000886.tif,14.21
grayscale_Img000887.tif,13.46
grayscale_Img000888.tif,13.59
grayscale_Img000889.tif,13.89
grayscale_Img000890.tif,13.0
grayscale_Img000891.tif,13.0
grayscale_Img000892.tif,12.54
grayscale_Img000893.tif,10.72
grayscale_Img000894.tif,12.85
grayscale_Img000895.tif,12.69
grayscale_Img000896.tif,8.83
grayscale_Img000897.tif,11.23
grayscale_Img000898.tif,11.52
grayscale_Img000899.tif,11.98
grayscale_Img000900.tif,11.82
grayscale_Img000901.tif,13.16
grayscale_Img000902.tif,13.94
grayscale_Img000903.tif,14.23
grayscale_Img000904.tif,14.98
grayscale_Img000905.tif,15.86
grayscale_Img000906.tif,15.87
grayscale_Img000907.tif,16.02
grayscale_Img000908.tif,16.16
grayscale_Img000909.tif,14.52
grayscale_Img000910.tif,14.23
grayscale_Img000911.tif,13.51
grayscale_Img000912.tif,12.92
grayscale_Img000913.tif,12.77
grayscale_Img000914.tif,13.07
grayscale_Img000915.tif,13.07
grayscale_Img000916.tif,13.81
grayscale_Img000917.tif,13.8
grayscale_Img000918.tif,14.1
grayscale_Img000919.tif,14.25
grayscale_Img000920.tif,13.65
grayscale_Img000921.tif,13.79
grayscale_Img000922.tif,13.5
grayscale_Img000923.tif,13.64
grayscale_Img000924.tif,13.49
grayscale_Img000925.tif,14.07
grayscale_Img000926.tif,13.92
grayscale_Img000927.tif,13.91
grayscale_Img000928.tif,11.72
grayscale_Img000929.tif,12.46
grayscale_Img000930.tif,11.72
grayscale_Img000931.tif,12.47
grayscale_Img000932.tif,12.32
grayscale_Img000933.tif,12.18
grayscale_Img000934.tif,12.17
grayscale_Img000935.tif,12.47
grayscale_Img000936.tif,12.62
grayscale_Img000937.tif,13.95
grayscale_Img000938.tif,14.55
grayscale_Img000939.tif,15.0
grayscale_Img000940.tif,14.85
grayscale_Img000941.tif,15.87
grayscale_Img000942.tif,15.72
grayscale_Img000943.tif,13.94
grayscale_Img000944.tif,13.79
grayscale_Img000945.tif,13.49
grayscale_Img000946.tif,13.93
grayscale_Img000947.tif,14.08
grayscale_Img000948.tif,12.33
grayscale_Img000949.tif,13.66
grayscale_Img000950.tif,13.8
grayscale_Img000951.tif,14.85
grayscale_Img000952.tif,14.54
grayscale_Img000953.tif,15.42
grayscale_Img000954.tif,15.85
grayscale_Img000955.tif,15.85
grayscale_Img000956.tif,15.54
grayscale_Img000957.tif,14.67
grayscale_Img000958.tif,14.95
grayscale_Img000959.tif,14.8
grayscale_Img000960.tif,14.5
grayscale_Img000961.tif,13.63
grayscale_Img000962.tif,13.04
grayscale_Img000963.tif,13.47
grayscale_Img000964.tif,13.62
grayscale_Img000965.tif,13.77
grayscale_Img000966.tif,13.9
grayscale_Img000967.tif,14.65
grayscale_Img000968.tif,14.8
grayscale_Img000969.tif,15.54
grayscale_Img000970.tif,13.49
grayscale_Img000971.tif,14.24
grayscale_Img000972.tif,14.52
grayscale_Img000973.tif,15.12
grayscale_Img000974.tif,15.41
grayscale_Img000975.tif,13.49
grayscale_Img000976.tif,14.08
grayscale_Img000977.tif,13.49
grayscale_Img000978.tif,13.8
grayscale_Img000979.tif,13.65
grayscale_Img000980.tif,13.51
grayscale_Img000981.tif,13.05
grayscale_Img000982.tif,13.19
grayscale_Img000983.tif,13.19
grayscale_Img000984.tif,12.02
grayscale_Img000985.tif,12.16
grayscale_Img000986.tif,12.01
grayscale_Img000987.tif,12.16
grayscale_Img000988.tif,12.32
grayscale_Img000989.tif,11.11
grayscale_Img000990.tif,11.27
grayscale_Img000991.tif,12.18
grayscale_Img000992.tif,12.48
grayscale_Img000993.tif,12.63
grayscale_Img000994.tif,12.18
grayscale_Img000995.tif,12.48
grayscale_Img000996.tif,12.48
grayscale_Img000997.tif,12.79
grayscale_Img000998.tif,12.78
grayscale_Img000999.tif,13.08
grayscale_Img001000.tif,13.23
grayscale_Img001001.tif,13.38
grayscale_Img001002.tif,13.53
grayscale_Img001003.tif,13.83
grayscale_Img001004.tif,14.28
grayscale_Img001005.tif,14.27
grayscale_Img001006.tif,14.42
grayscale_Img001007.tif,14.41
grayscale_Img001008.tif,14.11
grayscale_Img001009.tif,14.4
grayscale_Img001010.tif,14.25
grayscale_Img001011.tif,13.22
grayscale_Img001012.tif,13.96
grayscale_Img001013.tif,14.86
grayscale_Img001014.tif,14.7
grayscale_Img001015.tif,13.24
grayscale_Img001016.tif,13.69
grayscale_Img001017.tif,13.69
grayscale_Img001018.tif,13.98
grayscale_Img001019.tif,13.53
grayscale_Img001020.tif,13.96
grayscale_Img001021.tif,12.79
grayscale_Img001022.tif,12.33
grayscale_Img001023.tif,12.91
grayscale_Img001024.tif,13.07
grayscale_Img001025.tif,13.35
grayscale_Img001026.tif,13.65
grayscale_Img001027.tif,13.8
grayscale_Img001028.tif,14.54
grayscale_Img001029.tif,14.53
grayscale_Img001030.tif,14.39
grayscale_Img001031.tif,14.08
grayscale_Img001032.tif,14.08
grayscale_Img001033.tif,14.23
grayscale_Img001034.tif,14.23
grayscale_Img001035.tif,14.22
grayscale_Img001036.tif,14.07
grayscale_Img001037.tif,14.22
grayscale_Img001038.tif,14.53
grayscale_Img001039.tif,15.29
grayscale_Img001040.tif,14.7
grayscale_Img001041.tif,15.14
grayscale_Img001042.tif,15.28
grayscale_Img001043.tif,14.66
grayscale_Img001044.tif,14.82
grayscale_Img001045.tif,15.43
grayscale_Img001046.tif,15.12
grayscale_Img001047.tif,15.12
grayscale_Img001048.tif,15.87
grayscale_Img001049.tif,15.87
grayscale_Img001050.tif,15.29
grayscale_Img001051.tif,14.55
grayscale_Img001052.tif,14.26
grayscale_Img001053.tif,14.12
grayscale_Img001054.tif,13.53
grayscale_Img001055.tif,13.98
grayscale_Img001056.tif,14.58
grayscale_Img001057.tif,15.33
grayscale_Img001058.tif,16.06
grayscale_Img001059.tif,16.2
grayscale_Img001060.tif,14.39
grayscale_Img001061.tif,14.39
grayscale_Img001062.tif,14.68
grayscale_Img001063.tif,14.98
grayscale_Img001064.tif,14.83
grayscale_Img001065.tif,14.09
grayscale_Img001066.tif,14.54
grayscale_Img001067.tif,14.53
grayscale_Img001068.tif,14.38
grayscale_Img001069.tif,14.66
grayscale_Img001070.tif,14.96
grayscale_Img001071.tif,15.41
grayscale_Img001072.tif,15.54
grayscale_Img001073.tif,15.66
grayscale_Img001074.tif,15.94
grayscale_Img001075.tif,15.08
grayscale_Img001076.tif,14.93
grayscale_Img001077.tif,13.63
grayscale_Img001078.tif,13.34
grayscale_Img001079.tif,14.52
grayscale_Img001080.tif,14.37
grayscale_Img001081.tif,15.1
