Image,Angle (degrees)
grayscale_Img000820.tif,15.7
grayscale_Img000821.tif,14.95
grayscale_Img000822.tif,14.8
grayscale_Img000823.tif,14.05
grayscale_Img000824.tif,13.75
grayscale_Img000825.tif,12.7
grayscale_Img000826.tif,12.1
grayscale_Img000827.tif,10.9
grayscale_Img000828.tif,11.21
grayscale_Img000829.tif,11.52
grayscale_Img000830.tif,11.97
grayscale_Img000831.tif,12.43
grayscale_Img000832.tif,13.04
grayscale_Img000833.tif,13.64
grayscale_Img000834.tif,13.35
grayscale_Img000835.tif,13.35
grayscale_Img000836.tif,13.8
grayscale_Img000837.tif,12.29
grayscale_Img000838.tif,12.43
grayscale_Img000839.tif,13.61
grayscale_Img000840.tif,13.76
grayscale_Img000841.tif,13.9
grayscale_Img000842.tif,13.6
grayscale_Img000843.tif,11.96
grayscale_Img000844.tif,11.22
grayscale_Img000845.tif,11.83
grayscale_Img000846.tif,11.38
grayscale_Img000847.tif,10.47
grayscale_Img000848.tif,10.62
grayscale_Img000849.tif,11.08
grayscale_Img000850.tif,11.52
grayscale_Img000851.tif,11.97
grayscale_Img000852.tif,12.85
grayscale_Img000853.tif,14.21
grayscale_Img000854.tif,14.07
grayscale_Img000855.tif,14.36
grayscale_Img000856.tif,13.0
grayscale_Img000857.tif,13.44
grayscale_Img000858.tif,13.16
grayscale_Img000859.tif,11.22
grayscale_Img000860.tif,11.67
grayscale_Img000861.tif,12.12
grayscale_Img000862.tif,11.21
grayscale_Img000863.tif,11.81
grayscale_Img000864.tif,12.28
grayscale_Img000865.tif,12.13
grayscale_Img000866.tif,10.47
grayscale_Img000867.tif,10.47
grayscale_Img000868.tif,10.0
grayscale_Img000869.tif,10.61
grayscale_Img000870.tif,10.61
grayscale_Img000871.tif,11.06
grayscale_Img000872.tif,11.67
grayscale_Img000873.tif,11.83
grayscale_Img000874.tif,10.93
grayscale_Img000875.tif,9.71
grayscale_Img000876.tif,9.56
grayscale_Img000877.tif,10.17
grayscale_Img000878.tif,11.23
grayscale_Img000879.tif,12.14
grayscale_Img000880.tif,12.74
grayscale_Img000881.tif,12.59
grayscale_Img000882.tif,11.84
grayscale_Img000883.tif,11.38
grayscale_Img000884.tif,10.93
grayscale_Img000885.tif,11.08
grayscale_Img000886.tif,10.31
grayscale_Img000887.tif,10.31
grayscale_Img000888.tif,10.31
grayscale_Img000889.tif,10.15
grayscale_Img000890.tif,10.45
grayscale_Img000891.tif,10.6
grayscale_Img000892.tif,11.2
grayscale_Img000893.tif,12.09
grayscale_Img000894.tif,12.69
grayscale_Img000895.tif,12.39
grayscale_Img000896.tif,13.14
grayscale_Img000897.tif,13.29
grayscale_Img000898.tif,14.04
grayscale_Img000899.tif,14.35
grayscale_Img000900.tif,12.13
grayscale_Img000901.tif,11.81
grayscale_Img000902.tif,10.91
grayscale_Img000903.tif,10.77
grayscale_Img000904.tif,10.31
grayscale_Img000905.tif,10.31
grayscale_Img000906.tif,10.16
grayscale_Img000907.tif,10.0
grayscale_Img000908.tif,10.16
grayscale_Img000909.tif,10.01
grayscale_Img000910.tif,8.95
grayscale_Img000911.tif,9.1
grayscale_Img000912.tif,8.95
grayscale_Img000913.tif,9.56
grayscale_Img000914.tif,10.31
grayscale_Img000915.tif,10.45
grayscale_Img000916.tif,10.45
grayscale_Img000917.tif,11.21
grayscale_Img000918.tif,11.36
grayscale_Img000919.tif,10.47
grayscale_Img000920.tif,11.67
grayscale_Img000921.tif,12.27
grayscale_Img000922.tif,10.46
grayscale_Img000923.tif,10.16
grayscale_Img000924.tif,10.31
grayscale_Img000925.tif,10.61
grayscale_Img000926.tif,10.3
grayscale_Img000927.tif,10.45
grayscale_Img000928.tif,10.6
grayscale_Img000929.tif,11.06
grayscale_Img000930.tif,10.76
grayscale_Img000931.tif,10.46
grayscale_Img000932.tif,10.16
grayscale_Img000933.tif,10.17
grayscale_Img000934.tif,10.62
grayscale_Img000935.tif,11.07
grayscale_Img000936.tif,11.21
grayscale_Img000937.tif,11.51
grayscale_Img000938.tif,11.66
grayscale_Img000939.tif,11.5
grayscale_Img000940.tif,12.38
grayscale_Img000941.tif,12.53
grayscale_Img000942.tif,11.79
grayscale_Img000943.tif,11.64
grayscale_Img000944.tif,11.79
grayscale_Img000945.tif,9.7
grayscale_Img000946.tif,9.55
grayscale_Img000947.tif,9.4
grayscale_Img000948.tif,9.25
grayscale_Img000949.tif,8.95
grayscale_Img000950.tif,9.1
grayscale_Img000951.tif,9.25
grayscale_Img000952.tif,9.86
grayscale_Img000953.tif,10.61
grayscale_Img000954.tif,10.61
grayscale_Img000955.tif,11.82
grayscale_Img000956.tif,12.13
grayscale_Img000957.tif,12.13
grayscale_Img000958.tif,12.13
grayscale_Img000959.tif,11.98
grayscale_Img000960.tif,12.13
grayscale_Img000961.tif,12.44
grayscale_Img000962.tif,12.44
grayscale_Img000963.tif,13.64
grayscale_Img000964.tif,10.91
grayscale_Img000965.tif,11.97
grayscale_Img000966.tif,12.12
grayscale_Img000967.tif,13.46
grayscale_Img000968.tif,13.91
grayscale_Img000969.tif,14.21
grayscale_Img000970.tif,14.05
grayscale_Img000971.tif,14.35
grayscale_Img000972.tif,14.35
grayscale_Img000973.tif,11.38
grayscale_Img000974.tif,11.53
grayscale_Img000975.tif,11.53
grayscale_Img000976.tif,11.68
grayscale_Img000977.tif,11.53
grayscale_Img000978.tif,11.67
grayscale_Img000979.tif,9.54
grayscale_Img000980.tif,10.15
grayscale_Img000981.tif,9.1
grayscale_Img000982.tif,8.64
grayscale_Img000983.tif,8.8
grayscale_Img000984.tif,9.25
grayscale_Img000985.tif,9.71
grayscale_Img000986.tif,9.56
grayscale_Img000987.tif,10.02
grayscale_Img000988.tif,10.92
grayscale_Img000989.tif,11.82
grayscale_Img000990.tif,12.57
grayscale_Img000991.tif,13.76
grayscale_Img000992.tif,13.31
grayscale_Img000993.tif,13.75
grayscale_Img000994.tif,12.82
grayscale_Img000995.tif,12.97
grayscale_Img000996.tif,12.82
grayscale_Img000997.tif,12.39
grayscale_Img000998.tif,11.07
grayscale_Img000999.tif,13.45
grayscale_Img001000.tif,9.86
grayscale_Img001001.tif,10.62
grayscale_Img001002.tif,11.23
grayscale_Img001003.tif,11.98
grayscale_Img001004.tif,10.31
grayscale_Img001005.tif,10.46
grayscale_Img001006.tif,9.7
grayscale_Img001007.tif,9.4
grayscale_Img001008.tif,9.7
grayscale_Img001009.tif,9.7
grayscale_Img001010.tif,10.15
grayscale_Img001011.tif,11.06
grayscale_Img001012.tif,10.46
grayscale_Img001013.tif,10.6
grayscale_Img001014.tif,11.63
grayscale_Img001015.tif,11.92
grayscale_Img001016.tif,11.17
grayscale_Img001017.tif,11.16
grayscale_Img001018.tif,9.53
grayscale_Img001019.tif,9.83
grayscale_Img001020.tif,9.53
grayscale_Img001021.tif,9.99
grayscale_Img001022.tif,11.34
grayscale_Img001023.tif,9.25
grayscale_Img001024.tif,9.1
grayscale_Img001025.tif,8.95
grayscale_Img001026.tif,9.25
grayscale_Img001027.tif,9.55
grayscale_Img001028.tif,9.4
grayscale_Img001029.tif,9.25
grayscale_Img001030.tif,9.25
grayscale_Img001031.tif,9.1
grayscale_Img001032.tif,9.4
grayscale_Img001033.tif,10.01
grayscale_Img001034.tif,9.39
grayscale_Img001035.tif,10.15
grayscale_Img001036.tif,10.61
grayscale_Img001037.tif,10.61
grayscale_Img001038.tif,10.46
grayscale_Img001039.tif,10.3
grayscale_Img001040.tif,9.69
grayscale_Img001041.tif,10.0
grayscale_Img001042.tif,10.61
grayscale_Img001043.tif,10.6
grayscale_Img001044.tif,11.21
grayscale_Img001045.tif,11.36
grayscale_Img001046.tif,11.05
grayscale_Img001047.tif,11.94
grayscale_Img001048.tif,12.68
grayscale_Img001049.tif,12.68
grayscale_Img001050.tif,12.83
grayscale_Img001051.tif,12.83
grayscale_Img001052.tif,10.75
grayscale_Img001053.tif,11.48
grayscale_Img001054.tif,10.86
grayscale_Img001055.tif,11.91
grayscale_Img001056.tif,12.05
grayscale_Img001057.tif,10.27
grayscale_Img001058.tif,10.42
grayscale_Img001059.tif,8.94
grayscale_Img001060.tif,9.25
grayscale_Img001061.tif,9.55
grayscale_Img001062.tif,10.6
grayscale_Img001063.tif,11.2
grayscale_Img001064.tif,9.69
grayscale_Img001065.tif,9.23
grayscale_Img001066.tif,9.39
grayscale_Img001067.tif,8.64
grayscale_Img001068.tif,9.09
grayscale_Img001069.tif,9.54
grayscale_Img001070.tif,9.54
grayscale_Img001071.tif,7.59
grayscale_Img001072.tif,8.81
grayscale_Img001073.tif,9.11
grayscale_Img001074.tif,9.26
grayscale_Img001075.tif,9.86
grayscale_Img001076.tif,9.41
grayscale_Img001077.tif,9.86
grayscale_Img001078.tif,10.02
grayscale_Img001079.tif,10.17
grayscale_Img001080.tif,9.1
grayscale_Img001081.tif,8.94
