Image,Angle (degrees)
grayscale_Img000089.tif,13.02
grayscale_Img000090.tif,13.02
grayscale_Img000091.tif,11.57
grayscale_Img000092.tif,11.71
grayscale_Img000093.tif,11.56
grayscale_Img000094.tif,11.86
grayscale_Img000095.tif,12.15
grayscale_Img000096.tif,11.71
grayscale_Img000097.tif,11.71
grayscale_Img000098.tif,11.71
grayscale_Img000099.tif,11.28
grayscale_Img000100.tif,12.0
grayscale_Img000101.tif,12.0
grayscale_Img000102.tif,11.86
grayscale_Img000103.tif,12.15
grayscale_Img000104.tif,12.87
grayscale_Img000105.tif,13.31
grayscale_Img000106.tif,12.44
grayscale_Img000107.tif,12.15
grayscale_Img000108.tif,11.28
grayscale_Img000109.tif,11.27
grayscale_Img000110.tif,11.86
grayscale_Img000111.tif,12.0
grayscale_Img000112.tif,12.0
grayscale_Img000113.tif,12.0
grayscale_Img000114.tif,12.44
grayscale_Img000115.tif,12.58
grayscale_Img000116.tif,12.58
grayscale_Img000117.tif,12.15
grayscale_Img000118.tif,11.86
grayscale_Img000119.tif,11.56
grayscale_Img000120.tif,11.71
grayscale_Img000121.tif,11.56
grayscale_Img000122.tif,11.42
grayscale_Img000123.tif,11.56
grayscale_Img000124.tif,11.85
grayscale_Img000125.tif,11.85
grayscale_Img000126.tif,12.0
grayscale_Img000127.tif,11.42
grayscale_Img000128.tif,11.41
grayscale_Img000129.tif,10.98
grayscale_Img000130.tif,10.98
grayscale_Img000131.tif,10.11
grayscale_Img000132.tif,10.69
grayscale_Img000133.tif,10.69
grayscale_Img000134.tif,10.98
grayscale_Img000135.tif,11.13
grayscale_Img000136.tif,10.98
grayscale_Img000137.tif,10.84
grayscale_Img000138.tif,10.84
grayscale_Img000139.tif,11.42
grayscale_Img000140.tif,11.42
grayscale_Img000141.tif,11.57
grayscale_Img000142.tif,11.42
grayscale_Img000143.tif,11.28
grayscale_Img000144.tif,11.71
grayscale_Img000145.tif,12.15
grayscale_Img000146.tif,12.73
grayscale_Img000147.tif,12.87
grayscale_Img000148.tif,12.58
grayscale_Img000149.tif,12.58
grayscale_Img000150.tif,12.29
grayscale_Img000151.tif,12.15
grayscale_Img000152.tif,12.15
grayscale_Img000153.tif,11.57
grayscale_Img000154.tif,11.13
grayscale_Img000155.tif,11.42
grayscale_Img000156.tif,10.25
grayscale_Img000157.tif,10.11
grayscale_Img000158.tif,10.4
grayscale_Img000159.tif,10.4
grayscale_Img000160.tif,10.4
grayscale_Img000161.tif,10.11
grayscale_Img000162.tif,10.84
grayscale_Img000163.tif,10.98
grayscale_Img000164.tif,11.28
grayscale_Img000165.tif,12.0
grayscale_Img000166.tif,12.15
grayscale_Img000167.tif,12.58
grayscale_Img000168.tif,11.86
grayscale_Img000169.tif,12.44
grayscale_Img000170.tif,12.0
grayscale_Img000171.tif,11.86
grayscale_Img000172.tif,11.28
grayscale_Img000173.tif,11.57
grayscale_Img000174.tif,11.13
grayscale_Img000175.tif,10.4
grayscale_Img000176.tif,10.4
grayscale_Img000177.tif,10.55
grayscale_Img000178.tif,10.4
grayscale_Img000179.tif,10.69
grayscale_Img000180.tif,10.4
grayscale_Img000181.tif,10.26
grayscale_Img000182.tif,10.26
grayscale_Img000183.tif,10.55
grayscale_Img000184.tif,11.28
grayscale_Img000185.tif,11.57
grayscale_Img000186.tif,11.27
grayscale_Img000187.tif,11.28
grayscale_Img000188.tif,11.42
grayscale_Img000189.tif,11.71
grayscale_Img000190.tif,11.71
grayscale_Img000191.tif,11.42
grayscale_Img000192.tif,11.27
grayscale_Img000193.tif,11.27
grayscale_Img000194.tif,11.57
grayscale_Img000195.tif,11.42
grayscale_Img000196.tif,11.27
grayscale_Img000197.tif,10.84
grayscale_Img000198.tif,11.13
grayscale_Img000199.tif,10.69
grayscale_Img000200.tif,11.56
grayscale_Img000201.tif,10.98
grayscale_Img000202.tif,10.84
grayscale_Img000203.tif,11.27
grayscale_Img000204.tif,11.27
grayscale_Img000205.tif,12.15
grayscale_Img000206.tif,12.15
grayscale_Img000207.tif,12.87
grayscale_Img000208.tif,12.87
grayscale_Img000209.tif,13.16
grayscale_Img000210.tif,13.45
grayscale_Img000211.tif,12.44
grayscale_Img000212.tif,12.0
grayscale_Img000213.tif,12.0
grayscale_Img000214.tif,12.14
grayscale_Img000215.tif,12.29
grayscale_Img000216.tif,12.44
grayscale_Img000217.tif,12.73
grayscale_Img000218.tif,12.44
grayscale_Img000219.tif,12.0
grayscale_Img000220.tif,12.0
grayscale_Img000221.tif,12.29
grayscale_Img000222.tif,11.71
grayscale_Img000223.tif,12.15
grayscale_Img000224.tif,12.29
grayscale_Img000225.tif,12.29
grayscale_Img000226.tif,11.86
grayscale_Img000227.tif,12.0
grayscale_Img000228.tif,12.15
grayscale_Img000229.tif,12.44
grayscale_Img000230.tif,11.57
grayscale_Img000231.tif,11.71
grayscale_Img000232.tif,11.71
grayscale_Img000233.tif,11.71
grayscale_Img000234.tif,11.86
grayscale_Img000235.tif,11.71
grayscale_Img000236.tif,12.0
grayscale_Img000237.tif,10.98
grayscale_Img000238.tif,11.28
grayscale_Img000239.tif,11.28
grayscale_Img000240.tif,12.0
grayscale_Img000241.tif,12.58
grayscale_Img000242.tif,12.58
grayscale_Img000243.tif,12.44
grayscale_Img000244.tif,12.44
grayscale_Img000245.tif,11.85
grayscale_Img000246.tif,11.85
grayscale_Img000247.tif,12.0
grayscale_Img000248.tif,11.71
grayscale_Img000249.tif,12.0
grayscale_Img000250.tif,12.0
grayscale_Img000251.tif,11.57
grayscale_Img000252.tif,12.0
grayscale_Img000253.tif,12.0
grayscale_Img000254.tif,12.44
grayscale_Img000255.tif,12.15
grayscale_Img000256.tif,12.73
grayscale_Img000257.tif,11.42
grayscale_Img000258.tif,11.85
grayscale_Img000259.tif,11.71
grayscale_Img000260.tif,11.71
grayscale_Img000261.tif,12.0
grayscale_Img000262.tif,12.29
grayscale_Img000263.tif,12.15
grayscale_Img000264.tif,12.58
grayscale_Img000265.tif,12.58
grayscale_Img000266.tif,12.15
grayscale_Img000267.tif,12.87
grayscale_Img000268.tif,13.02
grayscale_Img000269.tif,12.87
grayscale_Img000270.tif,13.45
grayscale_Img000271.tif,13.31
grayscale_Img000272.tif,12.29
grayscale_Img000273.tif,12.15
grayscale_Img000274.tif,12.58
grayscale_Img000275.tif,12.15
grayscale_Img000276.tif,12.15
grayscale_Img000277.tif,12.0
grayscale_Img000278.tif,12.29
grayscale_Img000279.tif,12.15
grayscale_Img000280.tif,12.0
grayscale_Img000281.tif,12.15
grayscale_Img000282.tif,12.87
grayscale_Img000283.tif,12.87
grayscale_Img000284.tif,12.0
grayscale_Img000285.tif,11.86
grayscale_Img000286.tif,12.29
grayscale_Img000287.tif,12.44
grayscale_Img000288.tif,11.42
grayscale_Img000289.tif,12.29
grayscale_Img000290.tif,13.16
grayscale_Img000291.tif,12.73
grayscale_Img000292.tif,13.31
grayscale_Img000293.tif,13.6
grayscale_Img000294.tif,13.45
grayscale_Img000295.tif,13.02
grayscale_Img000296.tif,13.02
grayscale_Img000297.tif,13.31
grayscale_Img000298.tif,12.15
grayscale_Img000299.tif,12.73
grayscale_Img000300.tif,12.73
grayscale_Img000301.tif,12.73
grayscale_Img000302.tif,11.71
grayscale_Img000303.tif,11.28
grayscale_Img000304.tif,11.28
grayscale_Img000305.tif,10.98
grayscale_Img000306.tif,11.28
grayscale_Img000307.tif,11.13
grayscale_Img000308.tif,11.42
grayscale_Img000309.tif,11.42
grayscale_Img000310.tif,10.98
grayscale_Img000311.tif,11.13
grayscale_Img000312.tif,10.55
grayscale_Img000313.tif,10.69
grayscale_Img000314.tif,10.4
grayscale_Img000315.tif,10.55
grayscale_Img000316.tif,11.13
grayscale_Img000317.tif,10.69
grayscale_Img000318.tif,11.28
grayscale_Img000319.tif,11.42
grayscale_Img000320.tif,11.86
grayscale_Img000321.tif,12.0
grayscale_Img000322.tif,10.55
grayscale_Img000323.tif,10.84
grayscale_Img000324.tif,11.28
grayscale_Img000325.tif,10.98
grayscale_Img000326.tif,11.13
grayscale_Img000327.tif,11.42
grayscale_Img000328.tif,11.13
grayscale_Img000329.tif,11.42
grayscale_Img000330.tif,10.98
grayscale_Img000331.tif,10.98
grayscale_Img000332.tif,11.13
grayscale_Img000333.tif,11.13
grayscale_Img000334.tif,11.57
grayscale_Img000335.tif,11.28
grayscale_Img000336.tif,11.28
grayscale_Img000337.tif,11.13
grayscale_Img000338.tif,11.13
grayscale_Img000339.tif,10.69
grayscale_Img000340.tif,10.98
grayscale_Img000341.tif,11.42
grayscale_Img000342.tif,11.57
grayscale_Img000343.tif,11.42
grayscale_Img000344.tif,10.69
grayscale_Img000345.tif,10.4
grayscale_Img000346.tif,10.4
grayscale_Img000347.tif,10.26
grayscale_Img000348.tif,10.84
grayscale_Img000349.tif,10.84
grayscale_Img000350.tif,10.84
grayscale_Img000351.tif,11.13
grayscale_Img000352.tif,10.98
grayscale_Img000353.tif,10.69
grayscale_Img000354.tif,11.13
grayscale_Img000355.tif,10.84
grayscale_Img000356.tif,10.84
grayscale_Img000357.tif,11.13
grayscale_Img000358.tif,10.84
grayscale_Img000359.tif,11.13
grayscale_Img000360.tif,10.69
grayscale_Img000361.tif,10.55
grayscale_Img000362.tif,10.69
grayscale_Img000363.tif,10.84
grayscale_Img000364.tif,10.98
grayscale_Img000365.tif,10.55
grayscale_Img000366.tif,10.55
grayscale_Img000367.tif,10.4
grayscale_Img000368.tif,10.98
grayscale_Img000369.tif,11.28
grayscale_Img000370.tif,11.86
grayscale_Img000371.tif,11.28
grayscale_Img000372.tif,11.57
grayscale_Img000373.tif,11.42
grayscale_Img000374.tif,11.42
grayscale_Img000375.tif,11.57
grayscale_Img000376.tif,11.57
grayscale_Img000377.tif,11.57
grayscale_Img000378.tif,11.28
grayscale_Img000379.tif,11.71
grayscale_Img000380.tif,11.86
grayscale_Img000381.tif,12.15
grayscale_Img000382.tif,11.57
grayscale_Img000383.tif,10.26
grayscale_Img000384.tif,10.11
grayscale_Img000385.tif,10.26
grayscale_Img000386.tif,11.86
grayscale_Img000387.tif,12.15
grayscale_Img000388.tif,12.29
grayscale_Img000389.tif,12.29
grayscale_Img000390.tif,12.58
grayscale_Img000391.tif,12.73
grayscale_Img000392.tif,12.73
grayscale_Img000393.tif,12.58
grayscale_Img000394.tif,13.16
grayscale_Img000395.tif,13.3
grayscale_Img000396.tif,13.59
grayscale_Img000397.tif,13.74
grayscale_Img000398.tif,12.58
grayscale_Img000399.tif,12.29
grayscale_Img000400.tif,11.13
grayscale_Img000401.tif,11.57
grayscale_Img000402.tif,11.13
grayscale_Img000403.tif,10.55
grayscale_Img000404.tif,11.42
grayscale_Img000405.tif,12.15
grayscale_Img000406.tif,10.69
grayscale_Img000407.tif,10.84
grayscale_Img000408.tif,11.13
grayscale_Img000409.tif,10.11
grayscale_Img000410.tif,10.84
grayscale_Img000411.tif,11.28
grayscale_Img000412.tif,11.71
grayscale_Img000413.tif,10.11
grayscale_Img000414.tif,10.11
grayscale_Img000415.tif,10.4
grayscale_Img000416.tif,10.4
grayscale_Img000417.tif,10.98
grayscale_Img000418.tif,11.42
grayscale_Img000419.tif,10.69
grayscale_Img000420.tif,10.69
grayscale_Img000421.tif,10.69
grayscale_Img000422.tif,10.98
grayscale_Img000423.tif,10.84
grayscale_Img000424.tif,11.42
grayscale_Img000425.tif,12.0
grayscale_Img000426.tif,11.42
grayscale_Img000427.tif,11.57
grayscale_Img000428.tif,11.86
grayscale_Img000429.tif,12.15
grayscale_Img000430.tif,12.58
grayscale_Img000431.tif,12.73
grayscale_Img000432.tif,12.44
grayscale_Img000433.tif,12.73
grayscale_Img000434.tif,12.29
grayscale_Img000435.tif,12.15
grayscale_Img000436.tif,11.86
grayscale_Img000437.tif,11.57
grayscale_Img000438.tif,11.86
grayscale_Img000439.tif,11.57
grayscale_Img000440.tif,12.0
grayscale_Img000441.tif,12.0
grayscale_Img000442.tif,12.29
grayscale_Img000443.tif,12.43
grayscale_Img000444.tif,12.15
grayscale_Img000445.tif,12.29
grayscale_Img000446.tif,12.73
grayscale_Img000447.tif,13.16
grayscale_Img000448.tif,12.87
grayscale_Img000449.tif,13.31
grayscale_Img000450.tif,12.15
grayscale_Img000451.tif,12.14
grayscale_Img000452.tif,11.85
grayscale_Img000453.tif,11.71
grayscale_Img000454.tif,11.71
grayscale_Img000455.tif,12.15
grayscale_Img000456.tif,11.71
grayscale_Img000457.tif,11.13
grayscale_Img000458.tif,10.98
grayscale_Img000459.tif,11.13
grayscale_Img000460.tif,11.27
grayscale_Img000461.tif,10.98
grayscale_Img000462.tif,10.98
grayscale_Img000463.tif,11.27
grayscale_Img000464.tif,11.27
grayscale_Img000465.tif,11.42
grayscale_Img000466.tif,11.71
grayscale_Img000467.tif,11.42
grayscale_Img000468.tif,10.84
grayscale_Img000469.tif,11.27
grayscale_Img000470.tif,11.12
grayscale_Img000471.tif,11.27
grayscale_Img000472.tif,11.12
grayscale_Img000473.tif,10.54
grayscale_Img000474.tif,10.68
grayscale_Img000475.tif,11.55
grayscale_Img000476.tif,11.7
grayscale_Img000477.tif,10.83
grayscale_Img000478.tif,11.7
grayscale_Img000479.tif,10.98
grayscale_Img000480.tif,10.98
grayscale_Img000481.tif,10.83
grayscale_Img000482.tif,11.27
grayscale_Img000483.tif,11.7
grayscale_Img000484.tif,10.97
grayscale_Img000485.tif,11.55
grayscale_Img000486.tif,11.85
grayscale_Img000487.tif,11.85
grayscale_Img000488.tif,11.99
grayscale_Img000489.tif,12.14
grayscale_Img000490.tif,12.28
grayscale_Img000491.tif,12.57
grayscale_Img000492.tif,12.86
grayscale_Img000493.tif,11.7
grayscale_Img000494.tif,11.41
grayscale_Img000495.tif,11.99
grayscale_Img000496.tif,11.99
grayscale_Img000497.tif,11.99
grayscale_Img000498.tif,11.41
grayscale_Img000499.tif,11.12
grayscale_Img000500.tif,11.26
grayscale_Img000501.tif,11.26
grayscale_Img000502.tif,11.12
grayscale_Img000503.tif,10.97
grayscale_Img000504.tif,10.54
grayscale_Img000505.tif,10.82
grayscale_Img000506.tif,10.53
grayscale_Img000507.tif,10.1
grayscale_Img000508.tif,10.53
grayscale_Img000509.tif,10.68
grayscale_Img000510.tif,10.54
grayscale_Img000511.tif,10.68
grayscale_Img000512.tif,10.54
grayscale_Img000513.tif,10.83
grayscale_Img000514.tif,11.12
grayscale_Img000515.tif,10.83
grayscale_Img000516.tif,11.12
grayscale_Img000517.tif,10.69
grayscale_Img000518.tif,10.97
grayscale_Img000519.tif,10.39
grayscale_Img000520.tif,10.24
grayscale_Img000521.tif,10.39
grayscale_Img000522.tif,10.25
grayscale_Img000523.tif,10.39
grayscale_Img000524.tif,10.1
grayscale_Img000525.tif,10.68
grayscale_Img000526.tif,10.54
grayscale_Img000527.tif,10.68
grayscale_Img000528.tif,11.27
grayscale_Img000529.tif,11.56
grayscale_Img000530.tif,11.27
grayscale_Img000531.tif,11.12
grayscale_Img000532.tif,11.12
grayscale_Img000533.tif,10.83
grayscale_Img000534.tif,11.12
grayscale_Img000535.tif,10.83
grayscale_Img000536.tif,10.54
grayscale_Img000537.tif,11.56
grayscale_Img000538.tif,11.56
grayscale_Img000539.tif,11.71
grayscale_Img000540.tif,11.71
grayscale_Img000541.tif,12.14
grayscale_Img000542.tif,12.15
grayscale_Img000543.tif,10.68
grayscale_Img000544.tif,11.12
grayscale_Img000545.tif,11.26
grayscale_Img000546.tif,10.39
grayscale_Img000547.tif,10.98
grayscale_Img000548.tif,10.69
grayscale_Img000549.tif,10.69
grayscale_Img000550.tif,10.54
grayscale_Img000551.tif,10.39
grayscale_Img000552.tif,10.54
grayscale_Img000553.tif,10.69
grayscale_Img000554.tif,10.4
grayscale_Img000555.tif,10.69
grayscale_Img000556.tif,10.4
grayscale_Img000557.tif,10.4
grayscale_Img000558.tif,10.25
grayscale_Img000559.tif,9.96
grayscale_Img000560.tif,10.25
grayscale_Img000561.tif,10.25
grayscale_Img000562.tif,11.13
grayscale_Img000563.tif,10.69
grayscale_Img000564.tif,11.27
grayscale_Img000565.tif,10.4
grayscale_Img000566.tif,10.4
grayscale_Img000567.tif,10.4
grayscale_Img000568.tif,10.11
grayscale_Img000569.tif,9.96
grayscale_Img000570.tif,9.96
grayscale_Img000571.tif,9.96
grayscale_Img000572.tif,9.82
grayscale_Img000573.tif,10.25
grayscale_Img000574.tif,10.55
grayscale_Img000575.tif,10.55
grayscale_Img000576.tif,10.4
grayscale_Img000577.tif,10.55
grayscale_Img000578.tif,10.84
grayscale_Img000579.tif,10.4
grayscale_Img000580.tif,10.69
grayscale_Img000581.tif,10.55
grayscale_Img000582.tif,10.55
grayscale_Img000583.tif,10.25
grayscale_Img000584.tif,10.25
grayscale_Img000585.tif,9.96
grayscale_Img000586.tif,10.69
grayscale_Img000587.tif,10.25
grayscale_Img000588.tif,9.82
grayscale_Img000589.tif,9.82
grayscale_Img000590.tif,9.82
grayscale_Img000591.tif,10.25
grayscale_Img000592.tif,10.1
grayscale_Img000593.tif,10.54
grayscale_Img000594.tif,10.83
grayscale_Img000595.tif,10.54
grayscale_Img000596.tif,11.13
grayscale_Img000597.tif,11.27
grayscale_Img000598.tif,10.98
grayscale_Img000599.tif,10.69
grayscale_Img000600.tif,10.54
grayscale_Img000601.tif,10.54
grayscale_Img000602.tif,10.4
grayscale_Img000603.tif,10.11
grayscale_Img000604.tif,10.54
grayscale_Img000605.tif,10.69
grayscale_Img000606.tif,10.69
grayscale_Img000607.tif,10.54
grayscale_Img000608.tif,10.11
grayscale_Img000609.tif,10.55
grayscale_Img000610.tif,10.55
grayscale_Img000611.tif,10.84
grayscale_Img000612.tif,10.98
grayscale_Img000613.tif,10.84
grayscale_Img000614.tif,10.98
grayscale_Img000615.tif,10.84
grayscale_Img000616.tif,11.71
grayscale_Img000617.tif,12.0
grayscale_Img000618.tif,11.86
grayscale_Img000619.tif,12.44
grayscale_Img000620.tif,12.29
grayscale_Img000621.tif,10.55
grayscale_Img000622.tif,10.55
grayscale_Img000623.tif,10.4
grayscale_Img000624.tif,10.26
grayscale_Img000625.tif,10.4
grayscale_Img000626.tif,10.55
grayscale_Img000627.tif,10.98
grayscale_Img000628.tif,10.98
grayscale_Img000629.tif,10.98
grayscale_Img000630.tif,11.42
grayscale_Img000631.tif,11.42
grayscale_Img000632.tif,11.71
grayscale_Img000633.tif,11.71
grayscale_Img000634.tif,12.0
grayscale_Img000635.tif,11.86
grayscale_Img000636.tif,12.29
grayscale_Img000637.tif,11.13
grayscale_Img000638.tif,13.45
grayscale_Img000639.tif,10.84
grayscale_Img000640.tif,10.55
grayscale_Img000641.tif,10.69
grayscale_Img000642.tif,10.4
grayscale_Img000643.tif,10.4
grayscale_Img000644.tif,10.55
grayscale_Img000645.tif,10.84
grayscale_Img000646.tif,10.55
grayscale_Img000647.tif,10.69
grayscale_Img000648.tif,11.13
grayscale_Img000649.tif,10.69
grayscale_Img000650.tif,10.69
grayscale_Img000651.tif,10.55
grayscale_Img000652.tif,10.55
grayscale_Img000653.tif,10.55
grayscale_Img000654.tif,10.4
grayscale_Img000655.tif,10.55
grayscale_Img000656.tif,10.55
grayscale_Img000657.tif,10.69
grayscale_Img000658.tif,10.4
grayscale_Img000659.tif,10.55
grayscale_Img000660.tif,10.69
grayscale_Img000661.tif,10.69
grayscale_Img000662.tif,10.98
grayscale_Img000663.tif,10.4
grayscale_Img000664.tif,10.54
grayscale_Img000665.tif,10.55
grayscale_Img000666.tif,10.69
grayscale_Img000667.tif,10.98
grayscale_Img000668.tif,10.69
grayscale_Img000669.tif,10.84
grayscale_Img000670.tif,10.25
grayscale_Img000671.tif,10.84
grayscale_Img000672.tif,10.11
grayscale_Img000673.tif,10.11
grayscale_Img000674.tif,10.11
grayscale_Img000675.tif,10.25
grayscale_Img000676.tif,10.25
grayscale_Img000677.tif,10.25
grayscale_Img000678.tif,10.4
grayscale_Img000679.tif,10.4
grayscale_Img000680.tif,10.83
grayscale_Img000681.tif,10.98
grayscale_Img000682.tif,10.55
grayscale_Img000683.tif,10.4
grayscale_Img000684.tif,10.25
grayscale_Img000685.tif,10.1
grayscale_Img000686.tif,10.25
grayscale_Img000687.tif,10.25
grayscale_Img000688.tif,10.68
grayscale_Img000689.tif,10.69
grayscale_Img000690.tif,10.83
grayscale_Img000691.tif,11.12
grayscale_Img000692.tif,11.56
grayscale_Img000693.tif,11.71
grayscale_Img000694.tif,11.56
grayscale_Img000695.tif,11.71
grayscale_Img000696.tif,11.86
grayscale_Img000697.tif,12.0
grayscale_Img000698.tif,11.85
grayscale_Img000699.tif,11.27
grayscale_Img000700.tif,12.29
grayscale_Img000701.tif,12.15
grayscale_Img000702.tif,11.56
grayscale_Img000703.tif,11.27
grayscale_Img000704.tif,10.98
grayscale_Img000705.tif,10.69
grayscale_Img000706.tif,10.69
grayscale_Img000707.tif,10.54
grayscale_Img000708.tif,10.54
grayscale_Img000709.tif,9.81
grayscale_Img000710.tif,9.67
grayscale_Img000711.tif,9.81
grayscale_Img000712.tif,10.54
grayscale_Img000713.tif,10.69
grayscale_Img000714.tif,10.83
grayscale_Img000715.tif,10.4
grayscale_Img000716.tif,10.98
grayscale_Img000717.tif,10.98
grayscale_Img000718.tif,10.84
grayscale_Img000719.tif,10.98
grayscale_Img000720.tif,10.84
grayscale_Img000721.tif,10.69
grayscale_Img000722.tif,11.13
grayscale_Img000723.tif,11.57
grayscale_Img000724.tif,11.57
grayscale_Img000725.tif,12.0
grayscale_Img000726.tif,11.13
grayscale_Img000727.tif,11.27
grayscale_Img000728.tif,11.71
grayscale_Img000729.tif,11.56
grayscale_Img000730.tif,11.56
grayscale_Img000731.tif,10.11
grayscale_Img000732.tif,10.54
grayscale_Img000733.tif,10.55
grayscale_Img000734.tif,10.84
grayscale_Img000735.tif,10.98
grayscale_Img000736.tif,10.84
grayscale_Img000737.tif,11.42
grayscale_Img000738.tif,11.86
grayscale_Img000739.tif,10.98
grayscale_Img000740.tif,10.55
grayscale_Img000741.tif,10.55
grayscale_Img000742.tif,10.98
grayscale_Img000743.tif,11.13
grayscale_Img000744.tif,11.57
grayscale_Img000745.tif,11.57
grayscale_Img000746.tif,11.13
grayscale_Img000747.tif,10.98
grayscale_Img000748.tif,10.84
grayscale_Img000749.tif,10.11
grayscale_Img000750.tif,9.96
grayscale_Img000751.tif,9.96
grayscale_Img000752.tif,10.4
grayscale_Img000753.tif,11.13
grayscale_Img000754.tif,10.84
grayscale_Img000755.tif,10.69
grayscale_Img000756.tif,10.69
grayscale_Img000757.tif,10.25
grayscale_Img000758.tif,10.4
grayscale_Img000759.tif,10.25
grayscale_Img000760.tif,10.4
grayscale_Img000761.tif,10.98
grayscale_Img000762.tif,10.98
grayscale_Img000763.tif,10.98
grayscale_Img000764.tif,11.27
grayscale_Img000765.tif,10.84
grayscale_Img000766.tif,10.25
grayscale_Img000767.tif,10.4
grayscale_Img000768.tif,10.69
grayscale_Img000769.tif,10.4
grayscale_Img000770.tif,10.54
grayscale_Img000771.tif,9.96
grayscale_Img000772.tif,10.4
grayscale_Img000773.tif,10.54
grayscale_Img000774.tif,10.98
grayscale_Img000775.tif,10.55
grayscale_Img000776.tif,10.55
grayscale_Img000777.tif,10.69
grayscale_Img000778.tif,11.27
grayscale_Img000779.tif,10.98
grayscale_Img000780.tif,11.71
grayscale_Img000781.tif,11.71
grayscale_Img000782.tif,11.13
grayscale_Img000783.tif,11.86
grayscale_Img000784.tif,11.28
grayscale_Img000785.tif,11.71
grayscale_Img000786.tif,11.71
grayscale_Img000787.tif,11.13
grayscale_Img000788.tif,10.69
grayscale_Img000789.tif,10.69
grayscale_Img000790.tif,10.11
grayscale_Img000791.tif,10.55
grayscale_Img000792.tif,10.84
grayscale_Img000793.tif,10.69
grayscale_Img000794.tif,10.55
grayscale_Img000795.tif,10.55
grayscale_Img000796.tif,10.4
grayscale_Img000797.tif,10.69
grayscale_Img000798.tif,10.25
grayscale_Img000799.tif,9.96
grayscale_Img000800.tif,9.67
grayscale_Img000801.tif,9.82
grayscale_Img000802.tif,10.4
grayscale_Img000803.tif,10.55
grayscale_Img000804.tif,10.11
grayscale_Img000805.tif,10.55
grayscale_Img000806.tif,10.55
grayscale_Img000807.tif,10.55
grayscale_Img000808.tif,10.69
grayscale_Img000809.tif,10.55
grayscale_Img000810.tif,10.25
grayscale_Img000811.tif,10.4
grayscale_Img000812.tif,10.11
grayscale_Img000813.tif,10.11
grayscale_Img000814.tif,9.82
grayscale_Img000815.tif,9.82
grayscale_Img000816.tif,9.96
grayscale_Img000817.tif,10.55
grayscale_Img000818.tif,11.28
grayscale_Img000819.tif,11.42
grayscale_Img000820.tif,11.28
grayscale_Img000821.tif,11.42
